,Q_HC,T_op,T_ext,Q_H,Q_C
2009-06-20 15:00:00,-1328.5617827995302,26.000000000000004,30.4,0.0,1328.5617827995302
2009-06-20 16:00:00,-1451.802617024583,25.999999999999996,30.0,0.0,1451.802617024583
2009-06-20 17:00:00,-1550.8583182474129,26.0,29.6,0.0,1550.8583182474129
2009-06-20 18:00:00,-1558.6639484311438,26.0,29.2,0.0,1558.6639484311438
2009-06-20 19:00:00,-1405.5933913214085,26.0,28.7,0.0,1405.5933913214085
2009-06-20 20:00:00,-1355.8496673927016,26.0,28.1,0.0,1355.8496673927016
2009-06-20 21:00:00,0.0,26.449354188384188,27.6,0.0,0.0
2009-06-20 22:00:00,0.0,26.519078543410426,26.6,0.0,0.0
2009-06-20 23:00:00,0.0,26.500882354751603,25.6,0.0,0.0
2009-06-21 00:00:00,0.0,26.45318728274158,24.6,0.0,0.0
2009-06-21 01:00:00,0.0,26.422484244770885,24.8,0.0,0.0
2009-06-21 02:00:00,0.0,26.381594597767588,25.0,0.0,0.0
2009-06-21 03:00:00,0.0,26.353421950572358,25.2,0.0,0.0
2009-06-21 04:00:00,0.0,26.309315978926747,24.4,0.0,0.0
2009-06-21 05:00:00,0.0,26.258714652738874,23.6,0.0,0.0
2009-06-21 06:00:00,0.0,26.202130557841993,22.8,0.0,0.0
2009-06-21 07:00:00,-386.76091121222373,26.000000000000007,24.1,0.0,386.76091121222373
2009-06-21 08:00:00,-463.35788709435604,26.0,25.5,0.0,463.35788709435604
2009-06-21 09:00:00,-688.4378598557107,26.0,26.8,0.0,688.4378598557107
2009-06-21 10:00:00,-891.88979342965,26.0,27.6,0.0,891.88979342965
2009-06-21 11:00:00,-1119.976376053825,26.0,28.4,0.0,1119.976376053825
2009-06-21 12:00:00,-1339.326387685471,26.0,29.2,0.0,1339.326387685471
2009-06-21 13:00:00,-1693.5329599087554,25.999999999999993,30.4,0.0,1693.5329599087554
2009-06-21 14:00:00,-2041.3551544086663,25.999999999999993,31.6,0.0,2041.3551544086663
2009-06-21 15:00:00,-2358.521736921801,26.0,32.8,0.0,2358.521736921801
2009-06-21 16:00:00,-2514.7293286339086,25.999999999999993,32.7,0.0,2514.7293286339086
2009-06-21 17:00:00,-2670.54468839062,26.0,32.7,0.0,2670.54468839062
2009-06-21 18:00:00,-2723.278851551729,26.0,32.6,0.0,2723.278851551729
2009-06-21 19:00:00,-2499.4457492228307,25.999999999999993,31.1,0.0,2499.4457492228307
2009-06-21 20:00:00,-2332.13310945262,26.000000000000007,29.5,0.0,2332.13310945262
2009-06-21 21:00:00,0.0,26.76698445468658,28.0,0.0,0.0
2009-06-21 22:00:00,0.0,26.908191839592995,27.2,0.0,0.0
2009-06-21 23:00:00,0.0,26.909592141035073,26.4,0.0,0.0
2009-06-22 00:00:00,0.0,26.87188280193852,25.6,0.0,0.0
2009-06-22 01:00:00,0.0,26.844277339346455,25.7,0.0,0.0
2009-06-22 02:00:00,0.0,26.82067063350396,25.9,0.0,0.0
2009-06-22 03:00:00,0.0,26.797552003929717,26.0,0.0,0.0
2009-06-22 04:00:00,0.0,26.763571908479555,25.5,0.0,0.0
2009-06-22 05:00:00,-1836.9906518824869,26.0,25.1,0.0,1836.9906518824869
2009-06-22 06:00:00,-1166.0584535490536,25.99999999999999,24.6,0.0,1166.0584535490536
2009-06-22 07:00:00,-1173.8401565602987,26.000000000000004,25.3,0.0,1173.8401565602987
2009-06-22 08:00:00,-1308.5688486647168,26.0,26.1,0.0,1308.5688486647168
2009-06-22 09:00:00,-1390.2472706735266,25.999999999999993,26.8,0.0,1390.2472706735266
2009-06-22 10:00:00,-1625.5054637538456,26.000000000000007,27.9,0.0,1625.5054637538456
2009-06-22 11:00:00,-1876.1548554908047,26.000000000000004,28.9,0.0,1876.1548554908047
2009-06-22 12:00:00,-2184.3325615188273,26.0,30.0,0.0,2184.3325615188273
2009-06-22 13:00:00,-2405.2353387483085,26.0,30.1,0.0,2405.2353387483085
2009-06-22 14:00:00,-2609.8404299999443,26.0,30.3,0.0,2609.8404299999443
2009-06-22 15:00:00,-2756.5186791054302,26.0,30.4,0.0,2756.5186791054302
2009-06-22 16:00:00,-2928.5238801090404,25.999999999999996,30.5,0.0,2928.5238801090404
2009-06-22 17:00:00,-3041.968443656204,26.000000000000004,30.7,0.0,3041.968443656204
2009-06-22 18:00:00,-3060.9920252702705,26.000000000000004,30.8,0.0,3060.9920252702705
2009-06-22 19:00:00,-2842.8394413796195,26.0,29.5,0.0,2842.8394413796195
2009-06-22 20:00:00,-2662.2221725892823,26.000000000000004,28.1,0.0,2662.2221725892823
2009-06-22 21:00:00,-2437.5339059606954,26.000000000000007,26.8,0.0,2437.5339059606954
2009-06-22 22:00:00,-2279.265106227271,26.0,26.3,0.0,2279.265106227271
2009-06-22 23:00:00,0.0,26.808744124915606,25.7,0.0,0.0
2009-06-23 00:00:00,0.0,26.942072204417002,25.2,0.0,0.0
2009-06-23 01:00:00,0.0,26.935284598451076,24.7,0.0,0.0
2009-06-23 02:00:00,0.0,26.894343047301774,24.1,0.0,0.0
2009-06-23 03:00:00,0.0,26.845143564206353,23.6,0.0,0.0
2009-06-23 04:00:00,0.0,26.797609185603342,23.4,0.0,0.0
2009-06-23 05:00:00,-1780.8689165216254,26.0,23.2,0.0,1780.8689165216254
2009-06-23 06:00:00,-1093.4082859630298,26.0,23.0,0.0,1093.4082859630298
2009-06-23 07:00:00,-1073.731390455474,25.999999999999996,23.7,0.0,1073.731390455474
2009-06-23 08:00:00,-1139.3215092341525,26.0,24.3,0.0,1139.3215092341525
2009-06-23 09:00:00,-1174.1540071345016,26.0,25.0,0.0,1174.1540071345016
2009-06-23 10:00:00,-1389.4257239144436,26.0,26.2,0.0,1389.4257239144436
2009-06-23 11:00:00,-1631.6952831807769,26.000000000000007,27.4,0.0,1631.6952831807769
2009-06-23 12:00:00,-1935.8701904619456,26.000000000000004,28.6,0.0,1935.8701904619456
2009-06-23 13:00:00,-2125.5070075195217,26.000000000000004,28.7,0.0,2125.5070075195217
2009-06-23 14:00:00,-2284.551894695757,26.000000000000007,28.9,0.0,2284.551894695757
2009-06-23 15:00:00,-2359.903468436315,26.0,29.0,0.0,2359.903468436315
2009-06-23 16:00:00,-2529.0921153114755,26.0,29.2,0.0,2529.0921153114755
2009-06-23 17:00:00,-2634.626485598619,25.999999999999996,29.4,0.0,2634.626485598619
2009-06-23 18:00:00,-2650.1625596142144,26.000000000000004,29.6,0.0,2650.1625596142144
2009-06-23 19:00:00,-2514.6580356934896,26.000000000000007,28.9,0.0,2514.6580356934896
2009-06-23 20:00:00,-2417.460135442974,26.000000000000004,28.3,0.0,2417.460135442974
2009-06-23 21:00:00,-2278.042871067062,25.999999999999993,27.6,0.0,2278.042871067062
2009-06-23 22:00:00,-2099.2773295875427,26.0,26.7,0.0,2099.2773295875427
2009-06-23 23:00:00,0.0,26.734527568524868,25.9,0.0,0.0
2009-06-24 00:00:00,0.0,26.84832546378665,25.0,0.0,0.0
2009-06-24 01:00:00,0.0,26.83517064306797,24.3,0.0,0.0
2009-06-24 02:00:00,0.0,26.79303886428015,23.7,0.0,0.0
2009-06-24 03:00:00,0.0,26.739296138417103,23.0,0.0,0.0
2009-06-24 04:00:00,0.0,26.693663602847298,23.0,0.0,0.0
2009-06-24 05:00:00,-1508.608744153268,26.0,23.0,0.0,1508.608744153268
2009-06-24 06:00:00,-909.1633047166717,25.999999999999996,23.0,0.0,909.1633047166717
2009-06-24 07:00:00,-992.2461478433784,26.0,24.5,0.0,992.2461478433784
2009-06-24 08:00:00,-1212.5848713035923,26.000000000000007,26.1,0.0,1212.5848713035923
2009-06-24 09:00:00,-1395.0616149525029,26.000000000000004,27.6,0.0,1395.0616149525029
2009-06-24 10:00:00,-1672.5236965644117,26.0,28.9,0.0,1672.5236965644117
2009-06-24 11:00:00,-1993.2592882826136,25.999999999999996,30.3,0.0,1993.2592882826136
2009-06-24 12:00:00,-2352.5438967127284,25.999999999999993,31.6,0.0,2352.5438967127284
2009-06-24 13:00:00,-2672.788838931843,26.000000000000007,32.3,0.0,2672.788838931843
2009-06-24 14:00:00,-2960.017011113698,26.0,32.9,0.0,2960.017011113698
2009-06-24 15:00:00,-3218.10276906915,26.0,33.6,0.0,3218.10276906915
2009-06-24 16:00:00,-3428.09499531727,26.000000000000004,33.6,0.0,3428.09499531727
2009-06-24 17:00:00,-3566.1125063556365,26.000000000000007,33.6,0.0,3566.1125063556365
2009-06-24 18:00:00,-3616.263277959972,26.000000000000004,33.6,0.0,3616.263277959972
2009-06-24 19:00:00,-3488.6711260317447,26.000000000000004,32.5,0.0,3488.6711260317447
2009-06-24 20:00:00,-3345.269726823447,26.000000000000004,31.3,0.0,3345.269726823447
2009-06-24 21:00:00,-3184.2669641588436,26.0,30.2,0.0,3184.2669641588436
2009-06-24 22:00:00,-2986.6265277091643,26.0,29.0,0.0,2986.6265277091643
2009-06-24 23:00:00,0.0,27.016979609793896,27.9,0.0,0.0
2009-06-25 00:00:00,0.0,27.193872854107852,26.7,0.0,0.0
2009-06-25 01:00:00,0.0,27.191553411155475,25.5,0.0,0.0
2009-06-25 02:00:00,0.0,27.146231642510834,24.4,0.0,0.0
2009-06-25 03:00:00,0.0,27.08305655134642,23.2,0.0,0.0
2009-06-25 04:00:00,0.0,27.041853042056594,23.6,0.0,0.0
2009-06-25 05:00:00,-2501.9388430777817,26.0,24.0,0.0,2501.9388430777817
2009-06-25 06:00:00,-1740.112125453086,26.000000000000007,24.4,0.0,1740.112125453086
2009-06-25 07:00:00,-1791.6398503168682,26.000000000000004,25.7,0.0,1791.6398503168682
2009-06-25 08:00:00,-1956.9806531107365,26.0,26.9,0.0,1956.9806531107365
2009-06-25 09:00:00,-2102.8195237834934,26.0,28.2,0.0,2102.8195237834934
2009-06-25 10:00:00,-2340.7383922721842,25.999999999999996,29.3,0.0,2340.7383922721842
2009-06-25 11:00:00,-2619.4619772504807,25.999999999999996,30.5,0.0,2619.4619772504807
2009-06-25 12:00:00,-2934.610974862082,26.0,31.6,0.0,2934.610974862082
2009-06-25 13:00:00,-3197.8803147327803,26.000000000000004,32.0,0.0,3197.8803147327803
2009-06-25 14:00:00,-3435.926085831975,26.0,32.4,0.0,3435.926085831975
2009-06-25 15:00:00,-3631.400313493617,25.999999999999993,32.8,0.0,3631.400313493617
2009-06-25 16:00:00,-3752.5952563860847,26.0,32.3,0.0,3752.5952563860847
2009-06-25 17:00:00,-3785.698200534099,26.000000000000004,31.7,0.0,3785.698200534099
2009-06-25 18:00:00,-3735.37765679211,26.000000000000007,31.2,0.0,3735.37765679211
2009-06-25 19:00:00,-3558.4827367110656,26.0,30.1,0.0,3558.4827367110656
2009-06-25 20:00:00,-3364.903794749091,26.0,28.9,0.0,3364.903794749091
2009-06-25 21:00:00,-3156.5691264376533,26.0,27.8,0.0,3156.5691264376533
2009-06-25 22:00:00,-2948.023966085754,26.0,26.9,0.0,2948.023966085754
2009-06-25 23:00:00,0.0,27.037108501386477,25.9,0.0,0.0
2009-06-26 00:00:00,0.0,27.211407914181247,25.0,0.0,0.0
2009-06-26 01:00:00,0.0,27.21380593405312,24.6,0.0,0.0
2009-06-26 02:00:00,0.0,27.177302709447627,24.2,0.0,0.0
2009-06-26 03:00:00,0.0,27.130641581200962,23.8,0.0,0.0
2009-06-26 04:00:00,0.0,27.090114996213636,23.9,0.0,0.0
2009-06-26 05:00:00,-2632.9363994612413,25.999999999999993,24.1,0.0,2632.9363994612413
2009-06-26 06:00:00,-1811.1318304005824,26.000000000000004,24.2,0.0,1811.1318304005824
2009-06-26 07:00:00,-1825.0655833610608,26.0,25.2,0.0,1825.0655833610608
2009-06-26 08:00:00,-1959.4028013578068,26.000000000000004,26.2,0.0,1959.4028013578068
2009-06-26 09:00:00,-2061.6585811236378,26.0,27.2,0.0,2061.6585811236378
2009-06-26 10:00:00,-2264.6580333189027,26.000000000000007,28.1,0.0,2264.6580333189027
2009-06-26 11:00:00,-2504.7787323470984,25.999999999999986,29.1,0.0,2504.7787323470984
2009-06-26 12:00:00,-2782.266647084691,26.0,30.0,0.0,2782.266647084691
2009-06-26 13:00:00,-2986.3358342368324,26.0,30.1,0.0,2986.3358342368324
2009-06-26 14:00:00,-3154.656773450417,26.0,30.1,0.0,3154.656773450417
2009-06-26 15:00:00,-3285.093297192649,26.0,30.2,0.0,3285.093297192649
2009-06-26 16:00:00,-3424.361957218409,26.0,30.1,0.0,3424.361957218409
2009-06-26 17:00:00,-3501.1015206425445,26.0,30.1,0.0,3501.1015206425445
2009-06-26 18:00:00,-3478.980849574753,26.0,30.0,0.0,3478.980849574753
2009-06-26 19:00:00,-3269.4506206925685,26.0,28.8,0.0,3269.4506206925685
2009-06-26 20:00:00,-3066.7523946800243,26.0,27.6,0.0,3066.7523946800243
2009-06-26 21:00:00,-2839.5098242471645,26.000000000000007,26.4,0.0,2839.5098242471645
2009-06-26 22:00:00,-2641.373438413906,26.0,25.7,0.0,2641.373438413906
2009-06-26 23:00:00,0.0,26.95210177480834,25.1,0.0,0.0
2009-06-27 00:00:00,0.0,27.108630221078098,24.4,0.0,0.0
2009-06-27 01:00:00,0.0,27.104935911958894,24.0,0.0,0.0
2009-06-27 02:00:00,0.0,27.05127909612661,23.6,0.0,0.0
2009-06-27 03:00:00,0.0,26.99811406641433,23.2,0.0,0.0
2009-06-27 04:00:00,0.0,26.949239989449094,23.1,0.0,0.0
2009-06-27 05:00:00,0.0,26.902896505115294,23.1,0.0,0.0
2009-06-27 06:00:00,0.0,26.85557410556209,23.0,0.0,0.0
2009-06-27 07:00:00,-2081.3817668063534,26.0,24.0,0.0,2081.3817668063534
2009-06-27 08:00:00,-1724.5165602593383,25.999999999999993,25.0,0.0,1724.5165602593383
2009-06-27 09:00:00,-1893.4532446535732,25.999999999999993,26.0,0.0,1893.4532446535732
2009-06-27 10:00:00,-2181.851453123492,26.0,27.7,0.0,2181.851453123492
2009-06-27 11:00:00,-2494.240784688498,26.0,29.3,0.0,2494.240784688498
2009-06-27 12:00:00,-2876.668483170604,26.0,31.0,0.0,2876.668483170604
2009-06-27 13:00:00,-3087.358740189204,26.0,31.1,0.0,3087.358740189204
2009-06-27 14:00:00,-3303.597930438399,26.000000000000007,31.3,0.0,3303.597930438399
2009-06-27 15:00:00,-3461.875789845015,26.000000000000004,31.4,0.0,3461.875789845015
2009-06-27 16:00:00,-3607.4833392581586,26.000000000000004,31.6,0.0,3607.4833392581586
2009-06-27 17:00:00,-3731.50408887305,26.0,31.8,0.0,3731.50408887305
2009-06-27 18:00:00,-3776.368443894571,26.0,32.0,0.0,3776.368443894571
2009-06-27 19:00:00,-3508.019963878424,26.0,30.5,0.0,3508.019963878424
2009-06-27 20:00:00,-3310.7438373776563,26.0,29.1,0.0,3310.7438373776563
2009-06-27 21:00:00,0.0,27.133859522348644,27.6,0.0,0.0
2009-06-27 22:00:00,0.0,27.349004973262442,26.8,0.0,0.0
2009-06-27 23:00:00,0.0,27.362806961642058,26.0,0.0,0.0
2009-06-28 00:00:00,0.0,27.32455903749223,25.2,0.0,0.0
2009-06-28 01:00:00,0.0,27.289592948488973,25.1,0.0,0.0
2009-06-28 02:00:00,0.0,27.238262371847902,24.9,0.0,0.0
2009-06-28 03:00:00,0.0,27.197912197422887,24.8,0.0,0.0
2009-06-28 04:00:00,0.0,27.151444072686484,24.3,0.0,0.0
2009-06-28 05:00:00,0.0,27.103668271768917,23.9,0.0,0.0
2009-06-28 06:00:00,0.0,27.051423420242962,23.4,0.0,0.0
2009-06-28 07:00:00,-2651.5490092942623,25.999999999999996,24.7,0.0,2651.5490092942623
2009-06-28 08:00:00,-2201.6337212341778,26.0,25.9,0.0,2201.6337212341778
2009-06-28 09:00:00,-2400.461154357398,25.999999999999996,27.2,0.0,2400.461154357398
2009-06-28 10:00:00,-2656.3411221116025,26.000000000000004,28.6,0.0,2656.3411221116025
2009-06-28 11:00:00,-2947.398590596752,26.000000000000007,30.0,0.0,2947.398590596752
2009-06-28 12:00:00,-3288.5215311965994,26.0,31.4,0.0,3288.5215311965994
2009-06-28 13:00:00,-3559.5798511717753,26.0,32.1,0.0,3559.5798511717753
2009-06-28 14:00:00,-3842.405904966249,26.0,32.9,0.0,3842.405904966249
2009-06-28 15:00:00,-4076.901469499396,26.000000000000007,33.6,0.0,4076.901469499396
2009-06-28 16:00:00,-4227.185363562965,26.0,33.7,0.0,4227.185363562965
2009-06-28 17:00:00,-4368.563911074987,26.00000000000001,33.9,0.0,4368.563911074987
2009-06-28 18:00:00,-4418.316976667197,25.999999999999996,34.0,0.0,4418.316976667197
2009-06-28 19:00:00,-4187.053525803162,25.999999999999993,32.7,0.0,4187.053525803162
2009-06-28 20:00:00,-4004.7837077100576,26.000000000000004,31.3,0.0,4004.7837077100576
2009-06-28 21:00:00,0.0,27.357116360259575,30.0,0.0,0.0
2009-06-28 22:00:00,0.0,27.617683303790262,28.5,0.0,0.0
2009-06-28 23:00:00,0.0,27.638210974630255,27.1,0.0,0.0
2009-06-29 00:00:00,0.0,27.59232233207615,25.6,0.0,0.0
2009-06-29 01:00:00,0.0,27.53200839473262,24.3,0.0,0.0
2009-06-29 02:00:00,0.0,27.462515666051438,23.1,0.0,0.0
2009-06-29 03:00:00,0.0,27.38179954530964,21.8,0.0,0.0
2009-06-29 04:00:00,0.0,27.30761498271193,21.3,0.0,0.0
2009-06-29 05:00:00,-2887.3454287265145,26.0,20.7,0.0,2887.3454287265145
2009-06-29 06:00:00,-1806.9068251214546,26.0,20.2,0.0,1806.9068251214546
2009-06-29 07:00:00,-1904.3524265324493,26.0,22.6,0.0,1904.3524265324493
2009-06-29 08:00:00,-2129.9352591039847,26.000000000000004,25.0,0.0,2129.9352591039847
2009-06-29 09:00:00,-2361.996417571638,26.000000000000004,27.4,0.0,2361.996417571638
2009-06-29 10:00:00,-2714.541833262533,25.999999999999993,29.7,0.0,2714.541833262533
2009-06-29 11:00:00,-3102.42346239405,25.999999999999996,31.9,0.0,3102.42346239405
2009-06-29 12:00:00,-3569.3350689429244,26.0,34.2,0.0,3569.3350689429244
2009-06-29 13:00:00,-3868.519078736831,26.0,34.7,0.0,3868.519078736831
2009-06-29 14:00:00,-4162.697676953595,26.000000000000007,35.3,0.0,4162.697676953595
2009-06-29 15:00:00,-4401.075417264308,26.0,35.8,0.0,4401.075417264308
2009-06-29 16:00:00,-4206.8335922846645,26.0,32.2,0.0,4206.8335922846645
2009-06-29 17:00:00,-4503.253694156721,26.0,33.9,0.0,4503.253694156721
2009-06-29 18:00:00,-4709.582624159662,26.000000000000007,35.6,0.0,4709.582624159662
2009-06-29 19:00:00,-4570.393434066758,26.0,34.5,0.0,4570.393434066758
2009-06-29 20:00:00,-4436.816532098137,26.000000000000004,33.3,0.0,4436.816532098137
2009-06-29 21:00:00,-4277.079536554111,26.0,32.2,0.0,4277.079536554111
2009-06-29 22:00:00,-4057.191916963209,25.999999999999996,30.8,0.0,4057.191916963209
2009-06-29 23:00:00,0.0,27.37489372064711,29.4,0.0,0.0
2009-06-30 00:00:00,0.0,27.630803070183642,28.0,0.0,0.0
2009-06-30 01:00:00,0.0,27.682082863757003,28.3,0.0,0.0
2009-06-30 02:00:00,0.0,27.68795812288536,28.5,0.0,0.0
2009-06-30 03:00:00,0.0,27.688056503255027,28.8,0.0,0.0
2009-06-30 04:00:00,0.0,27.67260222309264,28.3,0.0,0.0
2009-06-30 05:00:00,-4411.633677507099,26.0,27.7,0.0,4411.633677507099
2009-06-30 06:00:00,-3215.541398644046,26.000000000000007,27.2,0.0,3215.541398644046
2009-06-30 07:00:00,-3463.623844407358,25.999999999999993,30.2,0.0,3463.623844407358
2009-06-30 08:00:00,-3486.797192984479,26.000000000000004,30.2,0.0,3486.797192984479
2009-06-30 09:00:00,-3497.7406256407194,26.0,30.2,0.0,3497.7406256407194
2009-06-30 10:00:00,-3708.9291515024333,26.0,31.1,0.0,3708.9291515024333
2009-06-30 11:00:00,-3952.434136414781,26.0,32.1,0.0,3952.434136414781
2009-06-30 12:00:00,-4229.36076692183,26.000000000000007,33.0,0.0,4229.36076692183
2009-06-30 13:00:00,-4459.003242727213,25.999999999999996,33.3,0.0,4459.003242727213
2009-06-30 14:00:00,-4677.850303951283,26.0,33.7,0.0,4677.850303951283
2009-06-30 15:00:00,-4844.575739802473,25.999999999999993,34.0,0.0,4844.575739802473
2009-06-30 16:00:00,-4984.122931517182,26.0,33.8,0.0,4984.122931517182
2009-06-30 17:00:00,-5049.3685112728335,26.000000000000007,33.6,0.0,5049.3685112728335
2009-06-30 18:00:00,-5021.267315025323,26.0,33.4,0.0,5021.267315025323
2009-06-30 19:00:00,-4823.514243735847,26.0,32.2,0.0,4823.514243735847
2009-06-30 20:00:00,-4595.076158948798,26.0,30.7,0.0,4595.076158948798
2009-06-30 21:00:00,-4416.3998068126375,26.0,29.9,0.0,4416.3998068126375
2009-06-30 22:00:00,-4213.160355584567,26.0,29.1,0.0,4213.160355584567
2009-06-30 23:00:00,0.0,27.467488699484033,28.2,0.0,0.0
2009-07-01 00:00:00,0.0,27.74376965371475,27.3,0.0,0.0
2009-07-01 01:00:00,0.0,27.766839025637125,26.3,0.0,0.0
2009-07-01 02:00:00,0.0,27.732786059681096,25.4,0.0,0.0
2009-07-01 03:00:00,0.0,27.681206514666847,24.5,0.0,0.0
2009-07-01 04:00:00,0.0,27.626798201475832,23.9,0.0,0.0
2009-07-01 05:00:00,-3943.499585039061,26.0,23.4,0.0,3943.499585039061
2009-07-01 06:00:00,-2718.3285981157674,25.999999999999993,23.0,0.0,2718.3285981157674
2009-07-01 07:00:00,-2516.096608487862,25.999999999999996,22.6,0.0,2516.096608487862
2009-07-01 08:00:00,-2493.5100157062443,25.999999999999993,23.0,0.0,2493.5100157062443
2009-07-01 09:00:00,-2581.76505429301,26.000000000000004,24.6,0.0,2581.76505429301
2009-07-01 10:00:00,-2758.5751946433797,26.0,26.0,0.0,2758.5751946433797
2009-07-01 11:00:00,-2927.67836564956,26.000000000000004,27.0,0.0,2927.67836564956
2009-07-01 12:00:00,-3101.1777793374386,26.000000000000004,27.6,0.0,3101.1777793374386
2009-07-01 13:00:00,-3286.5688925957734,25.999999999999996,28.0,0.0,3286.5688925957734
2009-07-01 14:00:00,-3390.180533145942,26.0,28.0,0.0,3390.180533145942
2009-07-01 15:00:00,-3364.708252175072,26.00000000000001,27.2,0.0,3364.708252175072
2009-07-01 16:00:00,-2855.7890018232606,26.0,22.0,0.0,2855.7890018232606
2009-07-01 17:00:00,-3504.3040079240427,26.000000000000004,28.0,0.0,3504.3040079240427
2009-07-01 18:00:00,-3405.2954848595405,26.000000000000004,27.8,0.0,3405.2954848595405
2009-07-01 19:00:00,-3192.5458178177482,26.0,26.9,0.0,3192.5458178177482
2009-07-01 20:00:00,-3010.1219044111162,26.0,26.0,0.0,3010.1219044111162
2009-07-01 21:00:00,-2800.779822622214,26.000000000000004,25.2,0.0,2800.779822622214
2009-07-01 22:00:00,-2758.5947540031675,26.0,26.0,0.0,2758.5947540031675
2009-07-01 23:00:00,0.0,26.96120339206651,24.0,0.0,0.0
2009-07-02 00:00:00,0.0,27.111231392322686,23.0,0.0,0.0
2009-07-02 01:00:00,0.0,27.108439417996415,23.0,0.0,0.0
2009-07-02 02:00:00,0.0,27.072651232410184,23.0,0.0,0.0
2009-07-02 03:00:00,0.0,27.014203873934054,22.2,0.0,0.0
2009-07-02 04:00:00,0.0,26.98036519386466,23.0,0.0,0.0
2009-07-02 05:00:00,-2156.1981766659333,25.999999999999996,22.0,0.0,2156.1981766659333
2009-07-02 06:00:00,-1281.50216233929,26.0,21.2,0.0,1281.50216233929
2009-07-02 07:00:00,-1246.2677658255773,25.999999999999993,22.0,0.0,1246.2677658255773
2009-07-02 08:00:00,-1228.9378062322269,26.0,22.0,0.0,1228.9378062322269
2009-07-02 09:00:00,-1380.9318349395949,26.000000000000004,23.8,0.0,1380.9318349395949
2009-07-02 10:00:00,-1579.4946209585733,26.0,25.0,0.0,1579.4946209585733
2009-07-02 11:00:00,-1790.6434902050303,25.999999999999996,26.0,0.0,1790.6434902050303
2009-07-02 12:00:00,-2140.8859422261617,26.0,27.8,0.0,2140.8859422261617
2009-07-02 13:00:00,-2222.682517914322,26.0,27.0,0.0,2222.682517914322
2009-07-02 14:00:00,-2491.1878451674856,26.0,28.0,0.0,2491.1878451674856
2009-07-02 15:00:00,-2782.6045590987983,26.0,29.6,0.0,2782.6045590987983
2009-07-02 16:00:00,-2756.289149028258,26.0,28.0,0.0,2756.289149028258
2009-07-02 17:00:00,-2821.1263442565305,26.0,28.0,0.0,2821.1263442565305
2009-07-02 18:00:00,-2630.3580731641714,26.0,26.4,0.0,2630.3580731641714
2009-07-02 19:00:00,-2490.245931483882,26.0,26.0,0.0,2490.245931483882
2009-07-02 20:00:00,-2403.001017033842,26.0,26.0,0.0,2403.001017033842
2009-07-02 21:00:00,-2148.1095682172177,26.000000000000007,24.6,0.0,2148.1095682172177
2009-07-02 22:00:00,-1962.3097744367153,26.000000000000004,24.0,0.0,1962.3097744367153
2009-07-02 23:00:00,0.0,26.744529018244137,24.0,0.0,0.0
2009-07-03 00:00:00,0.0,26.848533910574435,23.0,0.0,0.0
2009-07-03 01:00:00,0.0,26.838604931909487,23.0,0.0,0.0
2009-07-03 02:00:00,0.0,26.803797632000702,23.0,0.0,0.0
2009-07-03 03:00:00,0.0,26.747987566110147,22.2,0.0,0.0
2009-07-03 04:00:00,0.0,26.696631367824885,22.0,0.0,0.0
2009-07-03 05:00:00,-1450.5654158634547,25.999999999999993,22.0,0.0,1450.5654158634547
2009-07-03 06:00:00,-728.0737386790754,25.999999999999996,21.0,0.0,728.0737386790754
2009-07-03 07:00:00,-734.2266585153028,26.000000000000004,22.0,0.0,734.2266585153028
2009-07-03 08:00:00,-848.8438066439036,26.000000000000007,23.0,0.0,848.8438066439036
2009-07-03 09:00:00,-989.4303270735435,26.0,24.4,0.0,989.4303270735435
2009-07-03 10:00:00,-1148.6388246740369,26.0,25.0,0.0,1148.6388246740369
2009-07-03 11:00:00,-1490.354200299945,26.0,27.0,0.0,1490.354200299945
2009-07-03 12:00:00,-1630.2168195410286,26.0,26.8,0.0,1630.2168195410286
2009-07-03 13:00:00,-1840.4286121524508,26.0,27.0,0.0,1840.4286121524508
2009-07-03 14:00:00,-1995.7299730846385,26.0,27.0,0.0,1995.7299730846385
2009-07-03 15:00:00,-2124.502641603028,25.999999999999993,27.2,0.0,2124.502641603028
2009-07-03 16:00:00,-2237.877858894142,26.0,27.0,0.0,2237.877858894142
2009-07-03 17:00:00,-2296.3136367207544,26.0,27.0,0.0,2296.3136367207544
2009-07-03 18:00:00,-2227.4019008959926,26.0,26.6,0.0,2227.4019008959926
2009-07-03 19:00:00,-2225.942138715646,26.0,27.0,0.0,2225.942138715646
2009-07-03 20:00:00,-2052.5797476713515,26.000000000000007,26.0,0.0,2052.5797476713515
2009-07-03 21:00:00,-1798.1917838798142,26.0,24.6,0.0,1798.1917838798142
2009-07-03 22:00:00,-1854.6554136199695,26.000000000000007,26.0,0.0,1854.6554136199695
2009-07-03 23:00:00,0.0,26.650971712940304,25.0,0.0,0.0
2009-07-04 00:00:00,0.0,26.72783753197598,23.2,0.0,0.0
2009-07-04 01:00:00,0.0,26.73180539502671,24.0,0.0,0.0
2009-07-04 02:00:00,0.0,26.67157892847144,23.0,0.0,0.0
2009-07-04 03:00:00,0.0,26.632113326667408,23.2,0.0,0.0
2009-07-04 04:00:00,0.0,26.588848936396086,23.0,0.0,0.0
2009-07-04 05:00:00,0.0,26.528285200867415,22.0,0.0,0.0
2009-07-04 06:00:00,0.0,26.447088438697453,20.4,0.0,0.0
